		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
000101011   34   18   24   16   22   18   38   16 21.439726 0.006067 FAILURE  20
000101101   24   37   19   26   28   23   33   25 11.860216 0.157551 SUCCESS  21
000101111   31   25   32   20   18   23   33   28 10.630920 0.223501 SUCCESS  22
000110011   25   28   22   29   18   23   28   20  4.892217 0.769032 SUCCESS  23
000110101   18   28   21   15   24   29   22   26  7.771829 0.456070 SUCCESS  24
000110111   27   21   22   31   28   28   25   23  4.063418 0.851357 SUCCESS  25
000111001   31   20   26   28   26   26   17   19  7.095286 0.526388 SUCCESS  26
000111011   26   35   20   31   27   17   23   33 13.359600 0.100061 SUCCESS  27
000111101   20   23   17   24   25   24   24   19  4.491719 0.810261 SUCCESS  28
000111111   21   24   28   20   24   18   18   22  5.584648 0.693645 SUCCESS  29
001000011   20   28   18   23   34   37   26   26 14.037468 0.080794 SUCCESS  30
001000101   32   27   33   16   26   28   25   39 18.564086 0.017373 SUCCESS  31
001000111   26   30   25   20   29   19   16   23  7.475924 0.486259 SUCCESS  32
001001011   23   22   23   20   29   42   27   30 16.868093 0.031512 SUCCESS  33
001001101   19   19   18   32   18   16   22   25 11.633819 0.168305 SUCCESS  34
001001111   23   22   17   25   21   26   27   30  4.875005 0.770848 SUCCESS  35
001010011   11   24   32   20   25   31   23   24 12.831341 0.117786 SUCCESS  36
001010101   30   15   24   27   23   22   19   25  6.941706 0.542935 SUCCESS  37
001010111   29   18   17   19   22   36   27   23 12.501013 0.130211 SUCCESS  38
001011011   25   30   25   31   28   19   32   20  8.258384 0.408646 SUCCESS  39
001011101   24   25   20   25   17   22   23   26  3.611286 0.890383 SUCCESS  40
001011111   28   20   24   22   32   26   30   27  5.792509 0.670461 SUCCESS  41
001100101   26   33   30   21   25   32   26   33 10.768612 0.215158 SUCCESS  42
001100111   24   26   25   27   23   15   23   25  4.340788 0.825142 SUCCESS  43
001101011   15   35   22   16   21   25   23   28 12.873045 0.116293 SUCCESS  44
001101101   19   21   19   23   27   15   20   20  8.709854 0.367360 SUCCESS  45
001101111   21   20   19   30   22   31   30   30  8.621811 0.375196 SUCCESS  46
001110101   25   30   28   29   20   25   29   25  4.538720 0.805547 SUCCESS  47
001110111   18   35   22   31   26   28   26   30 10.682554 0.220343 SUCCESS  48
001111011   18   24   22   27   23   24   29   25  3.273676 0.916028 SUCCESS  49
001111101   28   23   22   26   23   23   20   29  2.867221 0.942412 SUCCESS  50
001111111   19   17   33   25   30   17   23   27 10.721611 0.217977 SUCCESS  51
010000011   15   21   19   19   23   23   25   24  6.888748 0.548682 SUCCESS  52
010000111   19   29   25   21   22   36   37   23 15.393202 0.051936 SUCCESS  53
010001011   32   31   29   28   22   28   18   37 14.996677 0.059210 SUCCESS  54
010001111   29   26   26   20   23   18   22   23  4.077982 0.850020 SUCCESS  55
010010011   24   19   21   29   22   19   35   29  9.765050 0.281905 SUCCESS  56
010010111   18   27   25   28   17   35   28   24 10.223140 0.249712 SUCCESS  57
010011011   16   19   13   30   26   19   23   20 13.302670 0.101851 SUCCESS  58
010011111   22   31   25   30   23   23   27   26  3.995896 0.857494 SUCCESS  59
010100011   29   31   24   25   23   25   19   22  4.342112 0.825014 SUCCESS  60
010100111   13   26   26   29   16   23   31   31 13.382770 0.099341 SUCCESS  61
010101011   29   11   28   32   28   27   19   24 13.578054 0.093448 SUCCESS  62
010101111   27   19   25   23   19   26   20   24  3.789359 0.875611 SUCCESS  63
010110011   29   36   31   24   21   20   20   27 10.867909 0.209297 SUCCESS  64
010110111   28   26   22   32   23   17   34   14 14.238710 0.075752 SUCCESS  65
010111011   19   25   28   21   26   32   25   25  4.876329 0.770709 SUCCESS  66
010111111   26   26   30   19   21   21   21   31  6.095696 0.636513 SUCCESS  67
011000111   26   22   21   31   23   14   24   28  7.908197 0.442489 SUCCESS  68
011001111   22   32   27   31   24   19   23   28  6.698760 0.569455 SUCCESS  69
011010111   18   33   26   18   24   23   17   24  9.127564 0.331649 SUCCESS  70
011011111   19   30   21   31   30   28   25   23  6.876832 0.549978 SUCCESS  71
011101111   20   24   19   28   23   26   28   23  3.434537 0.904210 SUCCESS  72
011111111   21   21   26   25   21   21   24   28  2.637514 0.955010 SUCCESS  73
100000000   25   26   31   26   22   23   19   24  3.647033 0.887484 SUCCESS  74
100010000   24   21   20   23   31   35   29   23  8.986562 0.343431 SUCCESS  75
100100000   19   20   22   23   22   26   23   32  5.264250 0.728995 SUCCESS  76
100101000   31   18   21   25   22   24   19   17  7.889661 0.444322 SUCCESS  77
100110000   33   20   20   20   20   19   28   33 11.331956 0.183590 SUCCESS  78
100111000   26   31   33   23   23   25   30   27  6.886762 0.548898 SUCCESS  79
101000000   25   25   20   25   20   32   23   17  6.535251 0.587500 SUCCESS  80
101000100   26   12   24   27   21   36   21   22 13.839536 0.086045 SUCCESS  81
101001000   18   21   22   25   26   32   23   28  5.672029 0.683915 SUCCESS  82
101001100   26   21   30   23   22   21   22   26  3.095604 0.928215 SUCCESS  83
101010000   22   32   20   20   27   21   33   24  8.248454 0.409584 SUCCESS  84
101010100   18   22   22   24   19   16   26   24  6.567026 0.583983 SUCCESS  85
101011000   22   26   22   22   23   19   35   23  7.001947 0.536423 SUCCESS  86
101011100   25   15   22   25   26   25   21   25  4.645298 0.794727 SUCCESS  87
101100000   30   24   30   27   24   23   15   25  6.799381 0.558425 SUCCESS  88
101100100   29   21   25   23   26   24   23   35  6.444560 0.597563 SUCCESS  89
101101000   30   34   22   23   27   28   21   17  9.206339 0.325190 SUCCESS  90
101101100   28   20   27   32   31   18   32   20 10.952642 0.204397 SUCCESS  91
101110000   21   29   22   20   23   18   19   18  7.236287 0.511367 SUCCESS  92
101110100   21   23   20   20   22   23   31   23  4.467226 0.812703 SUCCESS  93
101111000   27   27   17   20   27   33   26   31  9.088507 0.334885 SUCCESS  94
101111100   20   22   18   18   25   24   28   16  8.092227 0.424513 SUCCESS  95
110000000   25   22   28   17   23   19   16   31  9.279819 0.319244 SUCCESS  96
110000010   29   23   27   24   27   24   26   16  4.663834 0.792827 SUCCESS  97
110000100   19   28   17   27   17   22   22   31  9.042830 0.338696 SUCCESS  98
110001000   21   29   22   24   30   27   28   28  4.352041 0.824047 SUCCESS  99
110001010   23   14   25   24   27   19   33   25  9.357271 0.313059 SUCCESS 100
110010000   24   28   27   20   24   27   20   28  3.325311 0.912317 SUCCESS 101
110010010   26   18   22   26   23   26   27   19  3.908515 0.865282 SUCCESS 102
110010100   29   23   27   23   14   32   30   23  9.790867 0.280012 SUCCESS 103
110011000   28   33   24   30   16   15   24   27 12.044247 0.149241 SUCCESS 104
110011010   25   33   29   26   22   23   24   23  4.571819 0.802206 SUCCESS 105
110100000   22   25   24   25   18   30   28   21  4.383816 0.820941 SUCCESS 106
110100010   25   25   26   29   26   35   16   23  8.977956 0.344159 SUCCESS 107
110100100   16   19   24   18   24   31   28   27  8.653586 0.372356 SUCCESS 108
110101000   22   24   19   24   20   34   29   27  7.401120 0.494036 SUCCESS 109
110101010   17   18   26   29   24   21   26   23  5.746833 0.675566 SUCCESS 110
110101100   23   30   17   24   25   23   37   29 11.461042 0.176919 SUCCESS 111
110110000   25   25   27   27   30   23   20   22  3.079716 0.929256 SUCCESS 112
110110010   31   27   28   23   20   20   21   30  6.223458 0.622217 SUCCESS 113
110110100   26   34   23   21   19   31   18   22  9.645894 0.290764 SUCCESS 114
110111000   16   26   19   24   19   23   15   25  9.413539 0.308619 SUCCESS 115
110111010   19   22   24   24   38   26   30   16 13.756126 0.088348 SUCCESS 116
110111100   27   19   20   24   26   21   23   37  9.756444 0.282538 SUCCESS 117
111000000   21   31   30   15   24   19   28   27  9.485033 0.303044 SUCCESS 118
111000010   17   24   21   24   18   27   21   22  5.576042 0.694601 SUCCESS 119
111000100   17   25   23   29   24   28   29   25  4.782990 0.780499 SUCCESS 120
111000110   20   27   29   19   30   27   29   26  5.860031 0.662907 SUCCESS 121
111001000   25   26   27   21   22   31   21   22  3.723161 0.881197 SUCCESS 122
111001010   31   17   24   30   17   27   28   25  8.672122 0.370706 SUCCESS 123
111001100   25   32   22   19   20   25   20   27  5.883201 0.660313 SUCCESS 124
111010000   23   29   23   22   19   23   29   21  4.010460 0.856179 SUCCESS 125
111010010   16   23   22   21   16   26   25   26  7.025116 0.533925 SUCCESS 126
111010100   25   29   26   36   30   23   20   24  8.962069 0.345506 SUCCESS 127
111010110   26   30   21   32   25   20   33   23  8.427851 0.392830 SUCCESS 128
111011000   25   21   22   31   24   20   22   28  4.214350 0.837285 SUCCESS 129
111011010   30   39   16   24   20   29   32   20 18.341660 0.018806 SUCCESS 130
111011100   20   22   23   24   20   27   19   28  4.043559 0.853172 SUCCESS 131
111100000   33   29   20   24   25   19   27   28  6.944354 0.542648 SUCCESS 132
111100010   21   21   20   22   33   28   29   27  6.909931 0.546381 SUCCESS 133
111100100   30   27   28   23   17   22   25   23  4.909428 0.767211 SUCCESS 134
111100110   29   30   22   20   21   23   19   29  5.993751 0.647932 SUCCESS 135
111101000   29   32   35   27   35   30   25   23 14.582939 0.067781 SUCCESS 136
111101010   20   19   33   35   25   19   26   14 15.890349 0.043977 SUCCESS 137
111101100   20   17   22   32   21   22   25   26  6.687506 0.570693 SUCCESS 138
111101110   24   21   25   23   20   27   17   22  4.263336 0.832617 SUCCESS 139
111110000   26   15   32   23   24   25   28   26  7.062187 0.529938 SUCCESS 140
111110010   24   22   30   31   23   24   28   24  4.072024 0.850567 SUCCESS 141
111110100   21   28   23   26   28   25   24   24  1.808715 0.986325 SUCCESS 142
111110110   22   26   23   26   21   20   19   31  4.933922 0.764615 SUCCESS 143
111111000   23   18   35   28   17   22   28   27 10.527651 0.229925 SUCCESS 144
111111010   25   25   23   17   28   19   18   23  6.034132 0.643408 SUCCESS 145
111111100   20   19   36   34   20   26   30   26 14.028862 0.081016 SUCCESS 146
111111110   21   21   26   25   21   21   24   28  2.637514 0.955010 SUCCESS 147

